needle_id,policy,expected_answer,answer_tokens,total_logprob,avg_logprob,perplexity,predicted_text_greedy_per_step,elapsed_sec,swap_total_gb,tokens,vram_peak,ram_peak,swap_vram_ram,swap_ram_ssd,attention_mass_total,attention_mass_vram,vram_attention_ratio,ram_attention_penalty,ssd_attention_penalty
blue_orchid,recent_only, BLUE ORCHID,4,-2.0137744324165396,-0.5034436081041349,1.6544086074886561, Blue ORCHID,1.3513649630003783,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-1.0,-2.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-2.5930754762957804,-0.6482688690739451,1.9122276456491787, The ORCHID,1.3707732630000464,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-1.0,-2.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-2.487881539738737,-0.6219703849346843,1.862594456592636, Blue ORCHID,1.3793684750007742,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-1.0,-2.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-2.9412378325650934,-0.7353094581412734,2.0861274617537933, The ORCHID,1.3359467170002972,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-1.0,-2.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6878272620006101,0.0,0,0,0,0,0,0.0,0.0,1.0,-1.0,-4.0
blue_orchid,recent_only, BLUE ORCHID,4,-18.039455249905586,-4.509863812476397,90.90943693635218," 

GANID",1.3481717840004421,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-1.0,-4.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-19.75978235900402,-4.939945589751005,139.76264483281176," The
GANID",1.3747614240000985,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-1.0,-4.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-20.560359433293343,-5.140089858323336,170.73110924327563, ThePRINTANGEID,1.3716379770003186,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-1.0,-4.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-9.349352994729998,-2.3373382486824994,10.35364103514234, The ORCHID,1.3861641439998493,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-1.0,-4.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6526020499995866,0.0,0,0,0,0,0,0.0,0.0,1.0,-1.0,-6.0
blue_orchid,recent_only, BLUE ORCHID,4,-31.947915077209473,-7.986978769302368,2942.393866433274,  GREENGANANG,1.3634462359996178,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-1.0,-6.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-32.24251127243042,-8.060627818107605,3167.2779847583133, How GREENGANANG,1.3649958629994217,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-1.0,-6.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-22.75943073630333,-5.689857684075832,295.85151326275343, ThePRINTANGEID,1.3549207360001674,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-1.0,-6.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-10.974106709240004,-2.743526677310001,15.541699117920167, The ORCHID,1.3995407270003852,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-1.0,-6.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6759694699994725,0.0,0,0,0,0,0,0.0,0.0,1.0,-1.0,-8.0
blue_orchid,recent_only, BLUE ORCHID,4,-30.500749111175537,-7.625187277793884,2049.1641920363927," 

GANANG",1.3780147500001476,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-1.0,-8.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-31.63011121749878,-7.907527804374695,2717.6635586902016," How GREENGAN
",1.3698601269998107,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-1.0,-8.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-22.886309430003166,-5.7215773575007915,305.3862465340436, ThePRINTANGEID,1.3632153110002037,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-1.0,-8.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-11.192336798761971,-2.798084199690493,16.413172270778684, The ORCHID,1.400079760999688,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-1.0,-8.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6642418729998099,0.0,0,0,0,0,0,0.0,0.0,1.0,-2.0,-2.0
blue_orchid,recent_only, BLUE ORCHID,4,-2.217054328531958,-0.5542635821329895,1.7406586605308036, The ORCHID,1.404368563999924,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-2.0,-2.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-2.538376467942726,-0.6345941169856815,1.8862563866378268, The ORCHID,1.3708057519997965,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-2.0,-2.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-4.597356757847592,-1.149339189461898,3.1561066319267694, The ORCHID,1.3545885049998105,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-2.0,-2.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-5.458553980017314,-1.3646384950043284,3.9143077543817517, The ORCHID,1.3815785080005298,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-2.0,-2.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6709934479995354,0.0,0,0,0,0,0,0.0,0.0,1.0,-2.0,-4.0
blue_orchid,recent_only, BLUE ORCHID,4,-15.57103517651558,-3.892758794128895,49.04600789062934," "" GREENGANID",1.378051907000554,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-2.0,-4.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-19.4081159979105,-4.852028999477625,127.99983815152731," The
GANID",1.3837608779995207,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-2.0,-4.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-21.252554811537266,-5.3131387028843164,202.98634339942038, ThePRINTANGEID,1.397648045999631,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-2.0,-4.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-9.70360885199625,-2.4259022129990626,11.312431038904961, The ORCHID,1.3495615179999731,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-2.0,-4.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.7028858100002253,0.0,0,0,0,0,0,0.0,0.0,1.0,-2.0,-6.0
blue_orchid,recent_only, BLUE ORCHID,4,-32.03666877746582,-8.009167194366455,3008.4106479925445,  GREENGANANG,1.3664826449994507,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-2.0,-6.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-31.604770183563232,-7.901192545890808,2700.5008799793004," 
GANANG",1.386291329999949,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-2.0,-6.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-23.949312530457973,-5.987328132614493,398.34885147420266, ThePRINTANGEID,1.3944569280001815,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-2.0,-6.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-13.21115121548064,-3.30278780387016,27.188329096032017, The ORCHID,1.3612479129997155,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-2.0,-6.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6705880960007562,0.0,0,0,0,0,0,0.0,0.0,1.0,-2.0,-8.0
blue_orchid,recent_only, BLUE ORCHID,4,-30.16072416305542,-7.540181040763855,1882.1707439489549,"  GREENGAN
",1.3862968169996748,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-2.0,-8.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-32.049211502075195,-8.012302875518799,3017.858870124363,  GREEN ORCH,1.3921118620000925,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-2.0,-8.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-24.102725595235825,-6.025681398808956,413.92359299485673, ThePRINTANGEID,1.381160805000036,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-2.0,-8.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-15.071159094804898,-3.7677897737012245,43.284290955671935," The
CHID",1.37977507100004,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-2.0,-8.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6792429740007719,0.0,0,0,0,0,0,0.0,0.0,1.0,-4.0,-4.0
blue_orchid,recent_only, BLUE ORCHID,4,-12.768927495926619,-3.1922318739816546,24.342696690893746," ""

CHID",1.3984880629996042,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-4.0,-4.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-18.766981188207865,-4.691745297051966,109.04332682447854," The

GANID",1.3542006389998278,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-4.0,-4.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-29.898314207792282,-7.4745785519480705,1762.65866256473," The
ANGEID",1.3754286399998819,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-4.0,-4.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-22.74684491287917,-5.686711228219792,294.92209249382637, The BLUECHID,1.4064380570007415,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-4.0,-4.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6660786639995422,0.0,0,0,0,0,0,0.0,0.0,1.0,-4.0,-6.0
blue_orchid,recent_only, BLUE ORCHID,4,-32.42464780807495,-8.106161952018738,3314.8311030596756,"  GREEN

ANG",1.3990975520000575,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-4.0,-6.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-30.4994797706604,-7.6248699426651,2048.51402341974,  BLUEGANANG,1.3876069919997462,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-4.0,-6.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-28.931184619665146,-7.2327961549162865,1384.0872206825613, ThePRINTANGEID,1.3546027250004045,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-4.0,-6.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-24.3933571819216,-6.0983392954804,445.1179465528144, The BLUECHID,1.374911339999926,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-4.0,-6.0
blue_orchid,full_context, BLUE ORCHID,4,-0.28898923825181555,-0.07224730956295389,1.0749211494740352, BLUE ORCHID,0.6778952980002941,0.0,0,0,0,0,0,0.0,0.0,1.0,-4.0,-8.0
blue_orchid,recent_only, BLUE ORCHID,4,-31.679622650146484,-7.919905662536621,2751.5114628741535," How GREEN

",1.3782767700004115,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,1.2643945729835195,0.013170719560444267,-4.0,-8.0
blue_orchid,sinks_recent, BLUE ORCHID,4,-33.534565925598145,-8.383641481399536,4374.911112312205, How BLUE ORCH,1.3960284209997553,2.231369728,96,251658240,503316480,352321536,1879048192,96.00041722708048,38.163236096463834,0.397531981618289,-4.0,-8.0
blue_orchid,heavy_hitter, BLUE ORCHID,4,-28.40798732638359,-7.101996831595898,1214.389586509432, ThePRINTANGEID,1.3646680430001652,3.305111552,96,251658240,503316480,754974720,2550136832,96.00041722708048,51.500831886376545,0.5364646672790587,-4.0,-8.0
blue_orchid,sinks_heavy_hitter, BLUE ORCHID,4,-24.625230953097343,-6.156307738274336,471.68327758053283, The BLUECHID,1.3451189040006284,3.506438144,96,251658240,503316480,654311424,2852126720,96.00041722708048,63.16675730046427,0.6579841955379101,-4.0,-8.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.8423697569996875,0.0,0,0,0,0,0,0.0,0.0,1.0,-0.5,-2.0
silver_falcon,recent_only, SILVER FALCON,5,-4.3647186000598595,-0.8729437200119718,2.393947602799014, TheVER FALCON,1.7034400040001856,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-0.5,-2.0
silver_falcon,sinks_recent, SILVER FALCON,5,-4.546116203069687,-0.9092232406139373,2.482393561809379, TheVER FACTALCON,1.7020988980002585,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-0.5,-2.0
silver_falcon,heavy_hitter, SILVER FALCON,5,-3.716427522478625,-0.7432855044957251,2.1028330447787273, TheVER FALCON,1.6945379759999923,3.154116608,120,251658240,503316480,721420288,2432696320,119.99977224718191,67.99338804911167,0.5666126424728147,-0.5,-2.0
silver_falcon,sinks_heavy_hitter, SILVER FALCON,5,-3.3210777938656975,-0.6642155587731395,1.942965780919464, TheVER FALCON,1.7042549099996904,3.456106496,120,251658240,503316480,620756992,2835349504,119.99977224718191,82.0815430799048,0.6840141572171394,-0.5,-2.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.8210566790003213,0.0,0,0,0,0,0,0.0,0.0,1.0,-0.5,-4.0
silver_falcon,recent_only, SILVER FALCON,5,-22.20526558160782,-4.441053116321564,84.86426657506455," VER

LOWCON",1.7396567799996774,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-0.5,-4.0
silver_falcon,sinks_recent, SILVER FALCON,5,-22.251682996749878,-4.450336599349976,85.65577082716524," TheVER
ALAN",1.7152310539995597,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-0.5,-4.0
silver_falcon,heavy_hitter, SILVER FALCON,5,-23.14304382354021,-4.6286087647080425,102.3715420904011, TheVER.LOWCON,1.7127822110005582,3.154116608,120,251658240,503316480,721420288,2432696320,119.99977224718191,67.99338804911167,0.5666126424728147,-0.5,-4.0
silver_falcon,sinks_heavy_hitter, SILVER FALCON,5,-11.297707446909044,-2.259541489381809,9.578696225808342, TheVER FALCON,1.6872121370006425,3.456106496,120,251658240,503316480,620756992,2835349504,119.99977224718191,82.0815430799048,0.6840141572171394,-0.5,-4.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.8250959539991527,0.0,0,0,0,0,0,0.0,0.0,1.0,-0.5,-6.0
silver_falcon,recent_only, SILVER FALCON,5,-38.10499405860901,-7.620998811721802,2040.5992867708312, VERIFIED GC,1.6986878260004232,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-0.5,-6.0
silver_falcon,sinks_recent, SILVER FALCON,5,-32.16972690820694,-6.433945381641388,622.6256041009173, VERIFIED FC,1.6944507039997916,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-0.5,-6.0
silver_falcon,heavy_hitter, SILVER FALCON,5,-26.46862305700779,-5.293724611401558,199.08355508516482, TheVER.OUNTCON,1.6892481750001025,3.154116608,120,251658240,503316480,721420288,2432696320,119.99977224718191,67.99338804911167,0.5666126424728147,-0.5,-6.0
silver_falcon,sinks_heavy_hitter, SILVER FALCON,5,-13.082064052170608,-2.6164128104341215,13.686539210333429, TheVER FALCON,1.692951924999761,3.456106496,120,251658240,503316480,620756992,2835349504,119.99977224718191,82.0815430799048,0.6840141572171394,-0.5,-6.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.8385787070001243,0.0,0,0,0,0,0,0.0,0.0,1.0,-0.5,-8.0
silver_falcon,recent_only, SILVER FALCON,5,-42.23461198806763,-8.446922397613525,4660.706838103151, VERIFIED FAL,1.6853946259998338,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-0.5,-8.0
silver_falcon,sinks_recent, SILVER FALCON,5,-40.04493844509125,-8.00898768901825,3007.8706706574917, VERIFIED FAL,1.7196102249999967,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-0.5,-8.0
silver_falcon,heavy_hitter, SILVER FALCON,5,-26.645136021077633,-5.329027204215526,206.23724981302047, TheVER.OUNTCON,1.7088508759998149,3.154116608,120,251658240,503316480,721420288,2432696320,119.99977224718191,67.99338804911167,0.5666126424728147,-0.5,-8.0
silver_falcon,sinks_heavy_hitter, SILVER FALCON,5,-12.928419165255036,-2.5856838330510072,13.272362067260135, TheVER FALCON,1.7032925519997661,3.456106496,120,251658240,503316480,620756992,2835349504,119.99977224718191,82.0815430799048,0.6840141572171394,-0.5,-8.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.8259776840004633,0.0,0,0,0,0,0,0.0,0.0,1.0,-1.0,-2.0
silver_falcon,recent_only, SILVER FALCON,5,-4.610668043955229,-0.9221336087910459,2.5146499495401087, TheVER FALCON,1.6925528769997982,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-1.0,-2.0
silver_falcon,sinks_recent, SILVER FALCON,5,-5.108409273903817,-1.0216818547807633,2.7778627992144127, TheVER FACTALCON,1.6993251670000973,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-1.0,-2.0
silver_falcon,heavy_hitter, SILVER FALCON,5,-2.6713969639968127,-0.5342793927993625,1.7062182859670296, TheVER FALCON,1.6880216180006755,3.154116608,120,251658240,503316480,721420288,2432696320,119.99977224718191,67.99338804911167,0.5666126424728147,-1.0,-2.0
silver_falcon,sinks_heavy_hitter, SILVER FALCON,5,-4.374108445219463,-0.8748216890438926,2.3984475863534582, TheVER FALCON,1.6862908050006808,3.456106496,120,251658240,503316480,620756992,2835349504,119.99977224718191,82.0815430799048,0.6840141572171394,-1.0,-2.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.82305996300056,0.0,0,0,0,0,0,0.0,0.0,1.0,-1.0,-4.0
silver_falcon,recent_only, SILVER FALCON,5,-22.11356282234192,-4.422712564468384,83.32199537755267," VER
IVECON",1.701857136000399,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-1.0,-4.0
silver_falcon,sinks_recent, SILVER FALCON,5,-22.771838068962097,-4.55436761379242,95.04663004849255," TheVER
LOWAN",1.6833974979999766,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-1.0,-4.0
silver_falcon,heavy_hitter, SILVER FALCON,5,-21.340129375457764,-4.268025875091553,71.38058225114317, TheVER.ISHCON,1.6894711479999387,3.154116608,120,251658240,503316480,721420288,2432696320,119.99977224718191,67.99338804911167,0.5666126424728147,-1.0,-4.0
silver_falcon,sinks_heavy_hitter, SILVER FALCON,5,-11.464978710340802,-2.29299574206816,9.904564802855216, TheVER FALCON,1.7279243679995488,3.456106496,120,251658240,503316480,620756992,2835349504,119.99977224718191,82.0815430799048,0.6840141572171394,-1.0,-4.0
silver_falcon,full_context, SILVER FALCON,5,-0.8171958953025751,-0.16343917906051503,1.177553733085042, SILVER FALCON,0.8472534339998674,0.0,0,0,0,0,0,0.0,0.0,1.0,-1.0,-6.0
silver_falcon,recent_only, SILVER FALCON,5,-37.37349486351013,-7.4746989727020265,1762.8709360306523, VER  GCON,1.6850660780000908,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,1.593957418118407,0.013283003694666094,-1.0,-6.0
silver_falcon,sinks_recent, SILVER FALCON,5,-31.92246013879776,-6.384492027759552,592.5836400924917, VER  FIA,1.7084117730000798,2.214592512,120,251658240,503316480,352321536,1862270976,119.99977224718191,47.547897745074806,0.39623323323591914,-1.0,-6.0
